   25.9883   4528973.500000         0.000115         0.000051
   26.0912   4622434.500000         0.002614         0.001183
   26.1931   4714778.500000         0.017198         0.009336
   26.2956   4807570.500000         0.011673         0.008798
   26.3984   4900381.000000         0.000684         0.000786
   26.5046   4996031.500000         0.000007         0.000012
   26.6093   5090172.000000         0.000000         0.000000
   26.7210   5190422.000000         0.000001         0.000000
   26.8278   5286023.500000         0.000004         0.000002
   26.9334   5380273.500000         0.000146         0.000059
   27.0397   5475080.000000         0.018802         0.007183
   27.1515   5574506.000000         1.514511         0.662072
   27.2542   5665575.000000         7.682998         4.498059
   27.3591   5758463.500000         1.823481         1.662963
   27.4641   5851309.000000         0.035610         0.050911
   27.5679   5942840.000000         0.000352         0.000543
   27.6738   6036077.000000         0.000014         0.000013
   27.7850   6133726.000000         0.000016         0.000008
   27.8897   6225449.500000         0.000558         0.000214
   27.9904   6313536.000000         0.164093         0.055744
   28.0954   6405000.500000        85.462006        30.433128
   28.2059   6483258.500000      7564.897949      3427.226562
   28.3171   6496945.500000     14138.169922      9962.908203
   28.4174   6569926.500000       960.011108      1108.816406
   28.5211   6659828.000000        10.410358        16.655064
   28.6297   6753779.500000         0.162295         0.187653
   28.7352   6844982.000000         0.049988         0.030429
   28.8440   6938749.000000         0.958685         0.375914
   28.9441   7024240.500000       376.161194       120.773544
   29.0459   6207402.000000    534868.375000    179338.656250
   29.1490   1057988.625000    426334.937500    418027.875000
   29.2561   1008579.000000     10312.022461     12740.447266
   29.3636   1111976.250000       141.046524       201.024963
   29.4702   1216024.125000         1.275930         2.053471
   29.5732   1316433.750000         0.011961         0.019518
   29.6740   1414469.500000         0.000172         0.000245
   29.7783   1515714.125000         0.000005         0.000005
   29.8877   1621712.000000         0.000001         0.000001
   29.9944   1724828.125000         0.000001         0.000001
   30.0000   1730232.625000         0.000001         0.000001
